Categorie,COD,Nome,Breve descrizione,Descrizione,Prezzo di listino,Marca,In stock?,Immagine,ID
Videogiochi > Console,XSXCOMIC0004,XBOX Serie S Console 512GB EU,XBOX Serie S Console 512GB EU,"<div><div>DESCRIZIONE</div><div>&nbsp;</div><div>Xbox Series S, la console Xbox pi&ugrave; piccola ed elegante di sempre. Prova la velocit&agrave; e le prestazioni di una console di nuova generazione, completamente digitale, a un prezzo incredibile. Spostati senza problemi tra pi&ugrave; giochi in un lampo con Quick Resume. Il cuore di Series S &egrave; l'architettura Xbox Velocity, che accoppia un SSD personalizzato con software integrato per un gameplay pi&ugrave; veloce e semplificato con tempi di caricamento significativamente ridotti.</div><div>&nbsp;</div><div>CARATTERISTICHE PRINCIPALI</div><div>&nbsp;</div><div>Pi&ugrave; gioco, meno attesa</div><div>Sperimenta velocit&agrave; e prestazioni di nuova generazione con Xbox Velocity Architecture, alimentato da un SSD personalizzato e con software integrato.</div><div>&nbsp;</div><div>Funzionalit&agrave; sorprendenti in una console completamente digitale</div><div>Riduci al minimo i tempi di caricamento con un'unit&agrave; SSD NVMe da 512 GB personalizzata e passa senza problemi tra pi&ugrave; giochi in un lampo con Quick Resume.</div><div>&nbsp;</div><div>Quattro generazioni di giochi</div><div>Gioca a migliaia di giochi di quattro generazioni di Xbox, inclusi titoli Xbox One, Xbox 360 e Xbox originali con retrocompatibilit&agrave;.</div><div>&nbsp;</div><div>Xbox Game Pass Ultimate</div><div>Xbox Game Pass Ultimate include oltre 100 giochi di alta qualit&agrave; su console, PC e dispositivi mobili Android, multiplayer online e un abbonamento a EA Play a un prezzo mensile ridotto (abbonamento venduto separatamente). *</div><div>&nbsp;</div><div>INFORMAZIONI IMPORTANTI</div><div>&nbsp;</div><div>Utilizzare solo con giochi digitali; la console non riproduce dischi fisici.</div><div>Giochi a 120 forogrammi per secondo: Richiede contenuti e schermi supportati.</div><div>Dolby: Dolby Vision HDR su Xbox richiede uno schermo compatibile</div><div>Smart Delivery: Solo giochi supportati</div></div>","321,99",Microsoft,50,https://www.erregame.com/P/D/E33E23BEDA63410414000000000000000000000000000000.bmp/XSXCOMIC0004.jpg,38826
Elettrodomestici > Piccoli Elettrodom.,ASPEDMDE0002,Midea Aspirapolvere a batteria 20Q0A,Midea Aspirapolvere a batteria 20Q0A,,"103,99",Midea,39,https://www.erregame.com/P/D/873C2592D925410412000000000000000000000000000000.bmp/ASPEDMDE0002.jpg,35415
Elettrodomestici > Piccoli Elettrodom.,ASPEDMDE0001,Midea Aspirapolvere senza Filo a batteria 18P0B 25.2V,Midea Aspirapolvere senza Filo a batteria 18P0B 25.2V,"<p>Midea 2 in 1 scopa elettrica cordless senza filo, ms300 18p0b, motore digitale inverter bldc da 350w potente batteria al litio da 28v, potenza aspirante 22.000pa autonomia fino a 50 min, 3 velocit&agrave; stick in alluminio, indicatore stato di carica a LED; contenitore dello sporco a rilascio rapido e sicuro, sistema filtrante multistrato ad altissima efficenza</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">&nbsp;</p><ul>    <li>3 regolazione a 3 velocit&agrave;;</li>    <li>indicatore stato di carica a LED.</li>    <li>3 modalit&agrave;: max 10 minuti, middle 20 minuti, eco 50 minuti</li></ul><p>&nbsp;</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">Sistema a filtraggio professionale multistrato consente di rimuovere batteri e allergeni con un'efficenza pari a 95%; il raccoglitore ha un design studiato per riuscire a essere rimosso con facilit&agrave; premendo un solo bottone senza sporcarsi le mani; il raccoglitore e il filtro sono lavabili per una lunga durata<o:p></o:p></p><p class=""MsoNormal"">Il caricabatteria &egrave; integrato con uno stand che permette di tenere a riposo e in carica la scopa elettrica<o:p></o:p></p><p class=""MsoNormal"">Grazie al pettine a cremagliera e all'ugello a becco in dotazione &egrave; possibile assicurare la massima pulizia su ogni superficie anche negli angoli</p><p class=""MsoNormal"">&nbsp;</p><p class=""MsoNormal""><span style=""font-size: smaller;"">NOTA: i colori del prodotto/accessori potrebbero cambiare leggermente senza preavviso rispetto alle foto</span></p><p class=""MsoNormal""><o:p></o:p></p>","151,99",Midea,42,https://www.erregame.com/P/D/%7BF8818C45-1711-47DD-803B-23EDD23F22BC%7D/ASPEDMDE0001.jpg,35414
Videogiochi > Giochi,PS4SWMIL0049,PS4 MotoGP 22 - DayOne Edition EU,PS4 MotoGP 22 - DayOne Edition EU,,"52,99",Milestone,20,https://www.erregame.com/P/D/C33533DEDA6C410519000000000000000000000000000000.bmp/PS4SWMIL0049.jpg,40625
Videogiochi > Giochi,PS5SWMIL0012,PS5 MotoGP 22 - DayOne Edition EU,PS5 MotoGP 22 - DayOne Edition EU,,"52,99",Milestone,16,https://www.erregame.com/P/D/C33573DEDA6C410452000000000000000000000000000000.bmp/PS5SWMIL0012.jpg,40626
Telefonia > Indossabili,WRBSMMVO0001,TicWatch Pro3 Smartwatch GPS 45mm WearOS SD4100 1+8GB 557mAh,TicWatch Pro3 Smartwatch GPS 45mm WearOS SD4100 1+8GB 557mAh,"<p>Il primo smartwatch Wear OS di Google a utilizzare la piattaforma Qualcomm Snapdragon Wear 4100 e il sistema a doppio processore Mobvoi</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Hardware aggiornato, prestazioni pi&ugrave; elevate e pi&ugrave; veloci<o:p></o:p></p><p class=""MsoNormal"">1 GB di RAM, 8 GB di ROM, funzionamento pi&ugrave; fluido e interazione migliore che mai.<o:p></o:p></p><p class=""MsoNormal"">Un sensore di frequenza cardiaca pi&ugrave; potente con 12 luci LED, fornisce dati accurati.<o:p></o:p></p><p class=""MsoNormal"">Il barometro integrato, segnala i cambiamenti dell'altimetro durante le attivit&agrave; sportive all'aperto.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">La commutazione tra due schermi consente il risparmio della batteria<o:p></o:p></p><p class=""MsoNormal"">Tecnologia evoluta di display a strati<o:p></o:p></p><p class=""MsoNormal"">La visualizzazione dinamica dell'ora mostra ogni secondo<o:p></o:p></p><p class=""MsoNormal"">Visualizza i cambiamenti dell'altimetro durante l'allenamento all'aperto<o:p></o:p></p><p class=""MsoNormal"">ALS Avanzato (sensore di luce ambientale)<o:p></o:p></p><p class=""MsoNormal"">Design industriale premium<o:p></o:p></p><p class=""MsoNormal"">Lunetta in acciaio inossidabile<o:p></o:p></p><p class=""MsoNormal"">Cinturino in silicone pi&ugrave; sottile<o:p></o:p></p><p class=""MsoNormal"">28% in meno di peso<o:p></o:p></p><p class=""MsoNormal"">Capacit&agrave; della batteria aumentata del 40%<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Fino a 72 ore in modalit&agrave; Smart, per godersi un utilizzo funzionale completo:<o:p></o:p></p><p class=""MsoNormal"">Accesso completo alle suite Google, inclusi Google Assistant, Google Pay, Google Fit, YouTube Music, Google Maps, ecc.<o:p></o:p></p><p class=""MsoNormal"">Centinaia di applicazioni da scaricare tramite Google Play, personalizza lo stile di vita intelligente.<o:p></o:p></p><p class=""MsoNormal"">Gestisci pi&ugrave; attivit&agrave; semplicemente dal tuo polso, monitora gli allenamenti, controlla la musica, imposta un promemoria, ricevi notifiche, resta connesso a chiamate e messaggi, ecc.<o:p></o:p></p><p class=""MsoNormal"">Seleziona e personalizza i quadranti dell'orologio come preferisci.<o:p></o:p></p><p class=""MsoNormal"">Fino a 45 giorni in Modalit&agrave; Essenziale Avanzata, nessun compromesso per un monitoraggio ininterrotto:<o:p></o:p></p><p class=""MsoNormal"">Supporta contapassi, monitoraggio della frequenza cardiaca 24 ore su 24 e monitoraggio del sonno.<o:p></o:p></p><p class=""MsoNormal"">Visualizza l'ora e il livello della batteria a colpo d'occhio.<o:p></o:p></p><p class=""MsoNormal"">Risparmio energetico automatico quando la batteria scende al di sotto del 5%.<o:p></o:p></p><p class=""MsoNormal"">Nota: inviare un messaggio di testo (solo Android), effettuare una chiamata (solo Android).<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Chiama sul tuo orologio<o:p></o:p></p><p class=""MsoNormal"">Con altoparlante e microfono incorporati<o:p></o:p></p><p class=""MsoNormal"">Quando si connette a un telefono Android<o:p></o:p></p><p class=""MsoNormal"">Nota: inviare un messaggio di testo (solo Android), effettuare una chiamata (solo Android).<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Posizionamento accurato<o:p></o:p></p><p class=""MsoNormal"">5 sistemi di posizionamento satellitare<o:p></o:p></p><p class=""MsoNormal"">GPS + GLONASS + Beidou + Galileo + QZSS<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Pagamento NFC<o:p></o:p></p><p class=""MsoNormal"">Supporta Google Pay<o:p></o:p></p><p class=""MsoNormal"">Richiede l'impostazione di un blocco schermo<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Compagno di fitness e guida alla salute, con funzionalit&agrave; pi&ugrave; innovative<o:p></o:p></p><p class=""MsoNormal"">TicZen - Una nuova applicazione per monitorare e riflettere un livello di stress che dura tutto il giorno, ti aiuta a gestire meglio la salute mentale e fisica.<o:p></o:p></p><p class=""MsoNormal"">TicHearing - Rileva il rumore ambientale tra 30dB e 120dB, indica il livello di rumore con un avviso intelligente per proteggere l'udito.<o:p></o:p></p><p class=""MsoNormal"">TicSleep: monitora automaticamente la durata del sonno e la qualit&agrave; del sonno e fornisce un'analisi completa.<o:p></o:p></p><p class=""MsoNormal"">* Potrebbe richiedere OTA o scaricare l'applicazione sull'orologio tramite Google Play.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Tieni traccia del tuo allenamento con la tecnologia AI<o:p></o:p></p><p class=""MsoNormal"">TicMotion &egrave; un algoritmo Mobvoi che rileva automaticamente il movimento, abilita il monitoraggio proattivo durante la camminata, la corsa e il sonno, ecc.<o:p></o:p></p><p class=""MsoNormal"">TicExercise - 10+ modalit&agrave; di esercizio tra cui corsa all'aperto, ciclismo all'aperto, salto con la corda, nuoto, camminata al coperto, canottaggio, stile libero, alpinismo, corsa al coperto, ginnastica, ciclismo al coperto e yoga, ecc.<o:p></o:p></p><p class=""MsoNormal"">TicHealth: integra e visualizza tutte le metriche delle prestazioni in modo intuitivo.<o:p></o:p></p><p class=""MsoNormal"">TicBreathe - Fornisce una guida agli esercizi per il respiro per mantenere la salute e alleviare lo stress.<o:p></o:p></p><p class=""MsoNormal"">Le propriet&agrave; impermeabili e antipolvere del GPS TicWatch Pro 3 corrispondono a IP68 (profondit&agrave; dell'acqua di 1,5 m, 30 minuti) nello standard 60529 della Commissione elettrotecnica internazionale (IEC). Pu&ograve; essere utilizzato per attivit&agrave; acquatiche in acque poco profonde come le piscine.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">In particolare, le seguenti condizioni possono influire sulle prestazioni di impermeabilit&agrave; di TicWatch e dovrebbero essere evitate:<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Cadute, urti o colpi violenti e uso violento. - Contatto con sapone o acqua saponosa durante il lavaggio delle mani, dei piatti, del lavaggio delle mani, della doccia o del bagno.<o:p></o:p></p><p class=""MsoNormal"">Contatto con acqua salata, cloro, profumo, solventi, detergenti, acidi o cibi acidi, insetticidi spray, lozioni, creme solari, oli o tinture per capelli. - Contatto con acqua ad alta velocit&agrave; come sci nautico, onde, cascate, pistole ad acqua ad alta pressione, rapide, disturbi rapidi in piscine, lavandini, ecc.<o:p></o:p></p><p class=""MsoNormal"">Esposizione ad alta pressione, come B. acque profonde o in un contenitore ad alta pressione. Il liquido che penetra nel connettore MIC e nel foro dell'altoparlante pu&ograve; causare il malfunzionamento dell'audio. In questo caso, posizionare il GPS TicWatch Pro 3 in un luogo asciutto e ventilato per asciugarlo.<o:p></o:p></p>","299,99",Mobvoi,2,https://www.erregame.com/P/D/DF28B3B6DDAF410411000000000000000000000000000000.bmp/WRBSMMVO0001.jpg,39969
Telefonia > Indossabili,WRBSMMVO0002,TicWatch S2 Smartwatch GPS 46.6mm WearOS SD2100 512+4GB 415mAh White,TicWatch S2 Smartwatch GPS 46.6mm WearOS SD2100 512+4GB 415mAh White,"<p>Durata di classe militare statunitense Progettato per sbalzi di temperatura, urti, polvere e acqua</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">Modalit&agrave; sportive autolivellate, supportate da TicMotion<o:p></o:p></p><p class=""MsoNormal"">Durata della batteria di 2 giorni Prova le tue avventure con una ampia durata della batteria<o:p></o:p></p><p class=""MsoNormal"">Cardiofrequenzimetro Il monitoraggio 24 ore monitora continuamente la frequenza cardiaca<o:p></o:p></p><p class=""MsoNormal"">GPS integrato con GPS, GLONASS, Beidoo e Galileo per un posizionamento rapido e preciso<o:p></o:p></p><p class=""MsoNormal"">Dispositivi compatibili: IOS 100+<o:p></o:p></p><p class=""MsoNormal"">Sistema operativo: Wear OS by Google<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">STANDARD MILITARE MIL-STD-810G<o:p></o:p></p><p class=""MsoNormal"">Certificato dallo standard militare statunitense 810G *, progettato per resistere a condizioni e ambienti estremi.<o:p></o:p></p><p class=""MsoNormal"">Lo standard militare 810G include: resistenza alle alte e basse temperature, anti-shock, a prova di polvere, a prova di umidit&agrave;, sabbia e crepuscolare, ecc.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">RESISTENTE ALL&rsquo;ACQUA FINO A 5 ATM<o:p></o:p></p><p class=""MsoNormal"">Mappa la tua corsa con i sistemi GPS integrati (GPS / Glonass / Beidou). TicWatch S2 offre una navigazione indipendente durante l'esecuzione e il ciclismo.<o:p></o:p></p><p class=""MsoNormal"">Tieni traccia delle tue prestazioni con statistiche come passi, velocit&agrave;, distanza, calorie bruciate e molto altro.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">GPS INTEGRATO CON 3 SATELLITI<o:p></o:p></p><p class=""MsoNormal"">Equipaggiato con Corning Gorilla Glass e un guscio posteriore monoblocco, TicWatch S2 soddisfa lo standard di 5 ATM Waterproof (fino a 50 metri sott'acqua).<o:p></o:p></p><p class=""MsoNormal"">La tecnologia TicMotion AI rileva e registra il tuo stile di nuoto, il tempo di nuoto, la distanza, la velocit&agrave; e il consumo di calorie<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Le potenzialit&agrave; di Google Play<o:p></o:p></p><p class=""MsoNormal"">Trova le tue app preferite su Google Play e scaricale direttamente sul tuo smartwatch. Integrato con Google Assistant, puoi dire a Google di farlo, semplicemente usando la tua voce.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Centinaia di Watch Faces<o:p></o:p></p><p class=""MsoNormal"">Personalizza il tuo quadrante con tante creative Watch Faces. Migliaia di watch faces disponibili su Google Play Store, sia ufficiali di Mobvoi, sia di altre app esterne.<o:p></o:p></p><p class=""MsoNormal"">Cinturini intercambiabili, tanti colori, materiali e stili per creare un look unico.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Assistente di salute e fitness<o:p></o:p></p><p class=""MsoNormal"">TicWatch S2 misura i dati sulla tua salute e sul tuo fitness in maniera accurate.<o:p></o:p></p><p class=""MsoNormal"">Cardiofrequenzimetro &ndash; Tieni sempre sotto controllo il tuo cuore.<o:p></o:p></p><p class=""MsoNormal"">Conteggio calorie e passi &ndash; Rimani sempre motivato mentre raggiungi i tuoi obiettivi.<o:p></o:p></p><p class=""MsoNormal"">App per il fitness - Google Fit, Strava, Runkeeper, etc.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Dimensioni (mm): 46.6 x 51.8 x 12.9<o:p></o:p></p><p class=""MsoNormal"">Custodia orologio: Policarbonato<o:p></o:p></p><p class=""MsoNormal"">Cinturino orologio: Silicone (intercambiabile), 22 mm<o:p></o:p></p><p class=""MsoNormal"">Sistema operativo: Wear OS da Google&trade;<o:p></o:p></p><p class=""MsoNormal"">AI Technology: Google Assistant&trade;, Mobvoi TicMotion<o:p></o:p></p><p class=""MsoNormal"">Compatibilit&agrave; con cellulare: Android, iPhone<o:p></o:p></p><p class=""MsoNormal"">Piattaforma: Qualcomm&reg; Snapdragon Wear&trade;<o:p></o:p></p><p class=""MsoNormal"">Display: 1.39&quot; AMOLED (400 x 400 px)<o:p></o:p></p><p class=""MsoNormal"">Connettivit&agrave;: Bluetooth v4.1, WiFi 802.11 b/g/n<o:p></o:p></p><p class=""MsoNormal"">GPS: GPS + GLONASS + Beidou<o:p></o:p></p><p class=""MsoNormal"">Sensori: Accelerometro, giroscopio, sensore della frequenza cardiaca, sensore del corpo a bassa latenza<o:p></o:p></p><p class=""MsoNormal"">Pagamenti NFC: No<o:p></o:p></p><p class=""MsoNormal"">Capacit&agrave; batteria: 415mAh (fino a 2 giorni di batteria)<o:p></o:p></p>","132,99",Mobvoi,2,https://www.erregame.com/P/D/%7BEA7827D8-9E9B-4DC9-8796-6763C7E58C56%7D/WRBSMMVO0002.jpg,39970
Telefonia > Smartphone,SMASMMOT0054,"Motorola Moto e7i Power 2+32GB 6.5"" Tahiti Blue DS TIM","Motorola Moto e7i Power 2+32GB 6.5"" Tahiti Blue DS TIM",,"111,99",Motorola,50,https://www.erregame.com/P/D/CED873B6DBF4410554000000000000000000000000000000.bmp/SMASMMOT0054.jpg,36894
Videogiochi > Accessori Gaming,MPIACNAC0008,Nacon Sedia Gaming CH-350ESS Licenziata Ufficiale Sony Playstation,Nacon Sedia Gaming CH-350ESS Licenziata Ufficiale Sony Playstation,"<p>Sedia Gaming - Licenza Ufficiale Sony PlayStation</p><p>- Design Ergonomico</p><p>- Altezza Regolabile</p><p>- Bracciolo Imbottito</p><p>- Peso Massimo Utente 110 KG</p><p>- Telaio in Metallo Rinforzato</p><p>- 5 Ruote</p><p class=""MsoNormal""><o:p></o:p></p>","231,99",Nacon,6,https://www.erregame.com/P/D/B70A618EE863410418000000000000000000000000000000.bmp/MPIACNAC0008.jpg,39679
Videogiochi > Accessori Gaming,MPIACNAC0002,Nacon Sedia Gaming PCCH-310 Bianca,Nacon Sedia Gaming PCCH-310 Bianca,"<h4><p class=""MsoNormal"">Con altezza regolabile, imbottiture morbide e comodi braccioli, la sedia gaming PCCH-310 di NACON &egrave; progettata specificamente per lunghe sessioni di gioco.<o:p></o:p></p><p class=""MsoNormal"">5 rotelle rigide per spostamenti pi&ugrave; agevoli. L'accessorio ideale per i gamer che cercano comfort e resistenza.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Design ergonomico<o:p></o:p></p><p class=""MsoNormal"">Altezza regolabile<o:p></o:p></p><p class=""MsoNormal"">Comodi braccioli<o:p></o:p></p><p class=""MsoNormal"">Peso massimo supportato: 110 kg<o:p></o:p></p><p class=""MsoNormal"">5 rotelle<o:p></o:p></p></h4>","142,99",Nacon,5,https://www.erregame.com/P/D/%7B8E86BE71-E597-4C26-AD4E-0E43C5903A1D%7D/MPIACNAC0002.jpg,35400
Videogiochi > Accessori Gaming,MPIACNAC0004,Nacon Sedia Gaming PCCH-310 Blu,Nacon Sedia Gaming PCCH-310 Blu,"<p>Con altezza regolabile, imbottiture morbide e comodi braccioli, la sedia gaming PCCH-310 di NACON &egrave; progettata specificamente per lunghe sessioni di gioco.</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">5 rotelle rigide per spostamenti pi&ugrave; agevoli. L'accessorio ideale per i gamer che cercano comfort e resistenza.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Design ergonomico<o:p></o:p></p><p class=""MsoNormal"">Altezza regolabile<o:p></o:p></p><p class=""MsoNormal"">Comodi braccioli<o:p></o:p></p><p class=""MsoNormal"">Peso massimo supportato: 110 kg<o:p></o:p></p><p class=""MsoNormal"">5 rotelle</p>","142,99",Nacon,1,https://www.erregame.com/P/D/%7BE364D282-82B4-4ADD-A8B4-C02FCDD2211F%7D/MPIACNAC0004.jpg,35402
Videogiochi > Accessori Gaming,MPIACNAC0003,Nacon Sedia Gaming PCCH-310 Rossa,Nacon Sedia Gaming PCCH-310 Rossa,"<p>Con altezza regolabile, imbottiture morbide e comodi braccioli, la sedia gaming PCCH-310 di NACON &egrave; progettata specificamente per lunghe sessioni di gioco.</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">5 rotelle rigide per spostamenti pi&ugrave; agevoli. L'accessorio ideale per i gamer che cercano comfort e resistenza.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Design ergonomico<o:p></o:p></p><p class=""MsoNormal"">Altezza regolabile<o:p></o:p></p><p class=""MsoNormal"">Comodi braccioli<o:p></o:p></p><p class=""MsoNormal"">Peso massimo supportato: 110 kg<o:p></o:p></p><p class=""MsoNormal"">5 rotelle<o:p></o:p></p>","142,99",Nacon,11,https://www.erregame.com/P/D/%7BA156CBB8-FC80-4DC9-A5AF-A78F815335B5%7D/MPIACNAC0003.jpg,35401
Videogiochi > Accessori Gaming,MPIACNAC0005,Nacon Sedia Gaming PCCH-310 Turchese,Nacon Sedia Gaming PCCH-310 Turchese,"<p>Con altezza regolabile, imbottiture morbide e comodi braccioli, la sedia gaming PCCH-310 di NACON &egrave; progettata specificamente per lunghe sessioni di gioco.</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal"">5 rotelle rigide per spostamenti pi&ugrave; agevoli. L'accessorio ideale per i gamer che cercano comfort e resistenza.<o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"">Design ergonomico<o:p></o:p></p><p class=""MsoNormal"">Altezza regolabile<o:p></o:p></p><p class=""MsoNormal"">Comodi braccioli<o:p></o:p></p><p class=""MsoNormal"">Peso massimo supportato: 110 kg<o:p></o:p></p><p class=""MsoNormal"">5 rotelle</p>","133,99",Nacon,12,https://www.erregame.com/P/D/%7BA182F072-9452-401D-90A4-541794B09573%7D/MPIACNAC0005.jpg,35403
